question_id,question_article_live,question_article__has_video_solution,question_title,question_hide,total_acs,total_submitted,is_new_question,difficulty,is_favor,frequency,progress
491,Increasing Subsequences,False,59370,122830,False,2,False,0.5298573400642066,12.649884170440338
492,Construct the Rectangle,False,66857,131094,False,1,False,0,0.0
493,Reverse Pairs,False,57705,208342,False,3,False,2.2511321349642284,53.743826132903706
494,Target Sum,False,246550,541059,False,2,False,1.6278656334763109,38.8638792963036
495,Teemo Attacking,False,77360,137807,False,1,False,0.14107859825990554,3.368129101881715
496,Next Greater Element I,False,226824,341362,False,1,False,1.7591965596517647,41.999291186445255
498,Diagonal Traverse,False,132579,258156,False,2,False,2.232490681442857,53.298777607605516
499,The Maze III,False,18328,42679,False,3,False,0.30854721091574266,7.366296895544759
500,Keyboard Row,False,128416,193857,False,1,False,0.07416907257227875,1.7707222418672495
501,Find Mode in Binary Search Tree,False,114225,257143,False,1,False,0.8453254731599993,20.181412076882584
502,IPO,False,24123,57101,False,3,False,0.46875700535688547,11.1911667037179
503,Next Greater Element II,False,145475,245299,False,2,False,2.211944843137029,52.808263548251674
504,Base 7,False,68986,147885,False,1,False,0.5565262419845581,13.286581059841549
505,The Maze II,False,65502,132052,False,2,False,0.04861224405509378,1.1605751398812303
506,Relative Ranks,False,63499,122117,False,1,False,0.06331227941432688,1.5115257270206717
507,Perfect Number,False,83339,227716,False,1,False,0.2661386651644073,6.353829668939566
508,Most Frequent Subtree Sum,False,87764,146448,False,2,False,0,0.0
509,Inorder Successor in BST II,False,34859,57278,False,2,False,0.9743651063918369,23.262121336437332
511,All Paths from Source Lead to Destination,False,16242,37802,False,2,False,0.16135093247964982,3.8521134885340618
513,Find Bottom Left Tree Value,False,136477,215760,False,2,False,0.6138104383234242,14.654191534758453
514,Freedom Trail,False,23187,51347,False,3,False,0,0.0
515,Find Largest Value in Each Tree Row,False,141797,225703,False,2,False,0.27616563039022185,6.59321476205202
516,Longest Palindromic Subsequence,False,178449,315540,False,2,False,1.1832521184717155,28.249117472415435
517,Super Washing Machines,False,19406,49979,False,3,False,0.1500938791316439,3.5833611090058537
518,Coin Change 2,False,200336,378318,False,2,False,2.5146655410353214,60.03545750190008
520,Detect Capital,False,196129,362217,False,1,False,0.22509939114711308,5.374052616695984
521,Longest Uncommon Subsequence I,False,72541,122535,False,1,False,0.23877054169442158,5.700439471842972
522,Longest Uncommon Subsequence II,False,25278,73567,False,2,False,0,0.0
523,Continuous Subarray Sum,False,200563,794380,False,2,False,2.178521619294433,52.01031308452817
524,Longest Word in Dictionary through Deleting,False,108213,215224,False,2,False,1.3904335956280698,33.19539544220071
525,Contiguous Array,False,191805,436741,False,2,False,1.609604426463292,38.4279088264048
526,Beautiful Arrangement,False,94461,151480,False,2,False,2.063373542708016,49.26125268443886
527,Word Abbreviation,False,19686,34649,False,3,False,0,0.0
528,Swapping Nodes in a Linked List,False,57005,85685,False,2,False,0.26033941682192624,6.215377647497126
529,Minesweeper,False,87435,140700,False,2,False,2.755881051306871,65.79426847671645
530,Minimum Absolute Difference in BST,False,117865,213072,False,1,False,0.9679921062510455,23.109971488726547
531,Lonely Pixel I,False,26154,43494,False,2,False,0.4325130203302369,10.32587301465299
532,K-diff Pairs in an Array,False,170774,474714,False,2,False,1.9910645465358576,47.534938152403164
533,Lonely Pixel II,False,11302,23453,False,2,False,0,0.0
535,Encode and Decode TinyURL,False,147907,178939,False,2,False,2.5388222709185135,60.61217846404051
536,Construct Binary Tree from String,False,48369,91486,False,2,False,0.9615236341175729,22.955542330043503
537,Complex Number Multiplication,False,56152,81913,False,2,False,0,0.0
538,Convert BST to Greater Tree,False,171879,283756,False,2,False,0.6923668449760643,16.52965757035492
539,Minimum Time Difference,False,63046,119864,False,2,False,1.6401308588335066,39.15670090763406
540,Single Element in a Sorted Array,False,196936,339524,False,2,False,1.7947400973661929,42.84786230379679
541,Reverse String II,False,119215,239686,False,1,False,0.6607942161081796,15.775888455659546
542,01 Matrix,False,132753,319785,False,2,False,1.481615243608984,35.37227815800618
543,Diameter of Binary Tree,False,496205,986245,False,1,False,2.6806820633249275,63.99895789823009
544,Output Contest Matches,False,23262,30590,False,2,False,0.44183275227903923,10.548373527031691
545,Boundary of Binary Tree,False,75898,185015,False,2,False,2.1766415893450968,51.96542900102528
546,Remove Boxes,False,19558,44369,False,3,False,0.5971831922982016,14.257230465450643
547,Number of Provinces,False,283216,462255,False,2,False,2.9528169316553363,70.49594171410126
548,Split Array with Equal Sum,False,17921,36656,False,2,False,1.2269217373114807,29.29169172461579
549,Binary Tree Longest Consecutive Sequence II,False,32820,69081,False,2,False,0.23851304864531114,5.694292048754437
550,Shortest Path to Get Food,False,5678,10332,False,2,False,0.9561957321125587,22.828343293361822
551,Student Attendance Record I,False,113947,245500,False,1,False,0.29059207242672347,6.937633546042448
552,Student Attendance Record II,False,31362,82251,False,3,False,1.0601460078403138,25.310065915685207
553,Optimal Division,False,28219,48853,False,2,False,0.5042466526679481,12.038451234456533
554,Brick Wall,False,89427,172557,False,2,False,0.03735261495611969,0.8917612665339589
555,Split Concatenated Strings,False,5538,12889,False,2,False,0,0.0
556,Next Greater Element III,False,70383,210901,False,2,False,1.5246966839790097,36.40081015967765
557,Reverse Words in a String III,False,266625,364941,False,1,False,1.4783218718806366,35.293651766063114
560,Subarray Sum Equals K,False,503959,1153501,False,2,False,3.61743156781881,86.36303938312388
561,Array Partition I,False,272187,368120,False,1,False,0.7735237966343804,18.467209361143215
562,Longest Line of Consecutive One in Matrix,False,40804,86877,False,2,False,0.8882988639237017,21.207364487971265
563,Binary Tree Tilt,False,121325,225022,False,1,False,0.0637666183589893,1.5223726750376665
564,Find the Closest Palindrome,False,26600,130143,False,3,False,2.523156531922,60.238172540623026
565,Array Nesting,False,66127,117758,False,2,False,0.44468582126144574,10.616488073021268
566,Reshape the Matrix,False,119095,194940,False,1,False,0.32048433084298417,7.651285274473249
567,Permutation in String,False,196096,439580,False,2,False,1.5143095766687062,36.15282698683843
568,Maximum Vacation Days,False,28331,67529,False,3,False,0.21357410029805904,5.098896299613536
569,Median Employee Salary,False,17839,28220,False,3,False,0.16340610980141893,3.9011790635564725
570,Managers with at Least 5 Direct Reports,False,37862,56431,False,2,False,0.04040953833787663,0.9647426593980272
571,Find Median Given Frequency of Numbers,False,12836,28187,False,3,False,0,0.0
572,Subtree of Another Tree,False,326387,731123,False,1,False,2.091313035081644,49.92828381826153
573,Squirrel Simulation,False,15991,29468,False,2,False,0.3856624808119847,9.207357041737124
574,Winning Candidate,False,31872,59353,False,2,False,0,0.0
575,Distribute Candies,False,171713,265797,False,1,False,0.07515272237934464,1.794206027374782
576,Out of Boundary Paths,False,38293,105033,False,2,False,0.2649747451593383,6.3260420888977436
577,Employee Bonus,False,39390,54257,False,1,False,0.04111576039097048,0.9816030980382943
578,Get Highest Answer Rate Question,False,27566,64799,False,2,False,0.05866784808880291,1.4006439596786857
579,Find Cumulative Salary of an Employee,False,19487,50347,False,3,False,0.05699548104936413,1.3607176479344731
580,Count Student Number in Departments,False,29095,54988,False,2,False,0,0.0
581,Shortest Unsorted Continuous Subarray,False,183319,552826,False,2,True,1.3088295960138407,31.24717076942452
582,Kill Process,False,50544,78526,False,2,False,1.4789998372787163,35.309837601586764
583,Delete Operation for Two Strings,False,84343,161983,False,2,False,0.534082485930258,12.750755861303933
584,Find Customer Referee,False,36561,49027,False,1,False,0,0.0
585,Investments in 2016,False,22907,39730,False,2,False,0,0.0
586,Customer Placing the Largest Number of Orders,False,43170,57039,False,1,False,0.13026519483790147,3.1099684793261813
587,Erect the Fence,False,11149,30433,False,3,False,0.33647223662121295,8.032982650219711
588,Design In-Memory File System,False,35713,76180,False,3,False,3.6000351390191714,85.94771474259313
591,Tag Validator,False,9288,26315,False,3,False,0.5742859776832164,13.710579337299475
592,Fraction Addition and Subtraction,False,23833,47046,False,2,False,1.541901705443613,36.81156511619255
593,Valid Square,False,64071,147883,False,2,False,1.7649376873560045,42.13635562808824
594,Longest Harmonious Subsequence,False,98658,191480,False,1,False,0.2408507727676819,5.750103183439956
595,Big Countries,False,224617,284458,False,1,False,0.16893998809812322,4.033295605450824
596,Classes More Than 5 Students,False,114160,291828,False,1,False,0.3592833673224273,8.577578599635398
597,Friend Requests I: Overall Acceptance Rate,False,40991,97296,False,1,False,0.522275487866834,12.468874028951044
598,Range Addition II,False,47974,95035,False,1,False,0.07120444629179161,1.6999443621982402
599,Minimum Index Sum of Two Lists,False,117589,224899,False,1,False,0.23887814166776572,5.703008327828587
600,Non-negative Integers without Consecutive Ones,False,15254,44155,False,3,False,0.2778473932736894,6.633365391418468
601,Human Traffic of Stadium,False,44765,95928,False,3,False,0.35994104561955564,8.593280098229487
602,Friend Requests II: Who Has the Most Friends,False,35124,59963,False,2,False,0.10306596722039207,2.4606105241353697
603,Consecutive Available Seats,False,34968,52486,False,1,False,0.2199889745656943,5.252045855763293
604,Design Compressed String Iterator,False,22379,58184,False,1,False,0.18149202543157925,4.332964603811819
605,Can Place Flowers,False,180775,572757,False,1,False,1.635205601279246,39.039114657789085
606,Construct String from Binary Tree,False,106462,189744,False,1,False,0.3752202920857025,8.958058847892456
607,Sales Person,False,32858,49740,False,1,False,0.15023507769588912,3.5867321021915255
608,Tree Node,False,28421,40354,False,2,False,0.14378789279171172,3.432811157634312
609,Find Duplicate File in System,False,82923,131545,False,2,False,2.768131132352311,66.08672853074637
610,Triangle Judgement,False,34955,50275,False,1,False,0.810519521726183,19.350450191884647
611,Valid Triangle Number,False,87461,175804,False,2,False,1.8010792011768575,42.99920290604188
612,Shortest Distance in a Plane,False,21682,34958,False,2,False,0.27146948447395824,6.481098353735354
613,Shortest Distance in a Line,False,36450,45458,False,1,False,0.053994220576736765,1.289065158720194
614,Second Degree Follower,False,29827,89527,False,2,False,0.051624365405307196,1.2324869231225322
615,Average Salary: Departments VS Company,False,17657,32738,False,3,False,0.36366797942970297,8.68225740861939
616,Add Bold Tag in String,False,51520,113784,False,2,False,1.9949324001334077,47.62727980042356
617,Merge Two Binary Trees,False,404698,533001,False,1,False,1.363116946918549,32.543234160339125
618,Students Report By Geography,False,11756,19162,False,3,False,0.11091689784318418,2.648044679518493
619,Biggest Single Number,False,33049,72246,False,1,False,0,0.0
620,Not Boring Movies,False,144099,203552,False,1,False,0.1839506067876833,4.391661100069758
621,Task Scheduler,False,273868,519509,False,2,False,2.8524566912258704,68.09992806900115
623,Add One Row to Tree,False,71943,135268,False,2,False,0.15370554294031763,3.6695864481447957
624,Maximum Distance in Arrays,False,31019,77921,False,2,False,0,0.0
625,Minimum Factorization,False,9495,28734,False,2,False,0,0.0
626,Exchange Seats,False,75497,112659,False,2,False,0.7359584952151581,17.570370389877365
627,Swap Salary,False,147973,187969,False,1,False,0.7396809869205754,17.659241648871813
628,Maximum Product of Three Numbers,False,159022,340734,False,1,False,1.6037009152338009,38.28696761901696
629,K Inverse Pairs Array,False,22095,60024,False,3,False,0.030071801790724866,0.7179381706838551
630,Course Schedule III,False,45490,130426,False,3,False,0.8109302162163288,19.360255166425816
631,Design Excel Sum Formula,False,5205,15678,False,3,False,2.8020990108201214,66.89768215098182
632,Smallest Range Covering Elements from K Lists,False,48948,88637,False,3,False,1.7309049526177247,41.32385362067924
633,Sum of Square Numbers,False,86215,262276,False,2,False,0.3567624291756545,8.51739338911504
634,Find the Derangement of An Array,False,7498,18467,False,2,False,0,0.0
635,Design Log Storage System,False,23691,39115,False,2,False,1.915724130115709,45.73625109268982
636,Exclusive Time of Functions,False,115416,206193,False,2,False,2.8122364765998564,67.13970534892395
637,Average of Levels in Binary Tree,False,202966,304939,False,1,False,0.4811350242805559,11.486681163562837
638,Shopping Offers,False,38992,72621,False,2,False,1.0552381429670066,25.192894901004188
639,Decode Ways II,False,40246,145137,False,3,False,0.3497835812594523,8.350779451536336
640,Solve the Equation,False,28865,67248,False,2,False,0.8943653712451894,21.35219708560339
642,Design Search Autocomplete System,False,86085,183435,False,3,False,3.087979185492509,73.72282322724347
643,Maximum Average Subarray I,False,104222,246741,False,1,False,0.2393471026789033,5.714204364993277
644,Maximum Average Subarray II,False,15825,45951,False,3,False,0,0.0
645,Set Mismatch,False,133533,326559,False,1,False,0.9675236014754398,23.098786343789246
646,Maximum Length of Pair Chain,False,81733,152025,False,2,False,1.1786877151074973,28.140146303199337
647,Palindromic Substrings,False,296124,470157,False,2,False,2.2773997391004155,54.37094238596435
648,Replace Words,False,74206,124156,False,2,False,0.12062798778861472,2.879888524436332
649,Dota2 Senate,False,15672,39642,False,2,False,0,0.0
650,2 Keys Keyboard,False,80759,159239,False,2,False,1.2006497535585237,28.664470912005502
651,4 Keys Keyboard,False,18890,35447,False,2,False,0,0.0
652,Find Duplicate Subtrees,False,100463,186886,False,2,False,1.2273560908436945,29.30206153825442
653,Two Sum IV - Input is a BST,False,200104,353601,False,1,False,0.1499881545880332,3.5808370272775796
654,Maximum Binary Tree,False,170238,208053,False,2,False,0.19366487941807004,4.623580928828911
655,Print Binary Tree,False,40717,71654,False,2,False,0.9186974719047201,21.933104872837703
656,Coin Path,False,10945,36477,False,3,False,0,0.0
657,Robot Return to Origin,False,290955,391474,False,1,False,1.1864036360584072,28.324357219831082
658,Find K Closest Elements,False,163276,381885,False,2,False,1.9246593493592186,45.9495716979195
659,Split Array into Consecutive Subsequences,False,59109,132353,False,2,False,0.8549902060103592,20.412149186385474
660,Remove 9,False,7639,14012,False,3,False,0,0.0
661,Image Smoother,False,56062,106622,False,1,False,0.9925527167077854,23.696334749062654
662,Maximum Width of Binary Tree,False,114851,290171,False,2,False,1.2672350011039024,30.25413591279057
663,Equal Tree Partition,False,21007,52709,False,2,False,0,0.0
664,Strange Printer,False,18844,44503,False,3,False,0.4402512241935799,10.510615916481397
665,Non-decreasing Array,False,153304,733865,False,2,False,1.3013701228999186,31.069082322348944
666,Path Sum IV,False,16534,28813,False,2,False,0.16098937604759944,3.8434816424866702
667,Beautiful Arrangement II,False,43819,74353,False,2,False,0.18687737332981533,4.461535111341177
668,Kth Smallest Number in Multiplication Table,False,27486,56908,False,3,False,0.16310930637214985,3.8940931392561913
669,Trim a Binary Search Tree,False,162043,251699,False,2,False,0.6216067773843291,14.84032236397746
670,Maximum Swap,False,101906,224004,False,2,False,1.8366740565309487,43.848999187505626
671,Second Minimum Node In a Binary Tree,False,106027,247147,False,1,False,1.0272082131936973,24.523704652747984
672,Bulb Switcher II,False,14701,28799,False,2,False,0,0.0
673,Number of Longest Increasing Subsequence,False,81444,209569,False,2,False,0.7311725248313667,17.45610950035042
674,Longest Continuous Increasing Subsequence,False,152771,329441,False,1,False,0.7443381504765093,17.770427387165483
675,Cut Off Trees for Golf Event,False,44935,126480,False,3,False,0.5523478339075513,13.186825193131154
676,Implement Magic Dictionary,False,51144,92122,False,2,False,0.8169787959635177,19.50465975877956
677,Map Sum Pairs,False,53280,98183,False,2,False,0.17985546429876115,4.293893127014904
678,Valid Parenthesis String,False,136947,428612,False,2,False,1.7570660837272398,41.94842792262808
679,24 Game,False,51487,108329,False,3,False,1.755228292759187,41.90455225814727
680,Valid Palindrome II,False,279585,749557,False,1,False,3.360409395168703,80.22685806144058
681,Next Closest Time,False,80334,174439,False,2,False,0.6804312962346427,16.244706702124365
682,Baseball Game,False,119829,176477,False,1,False,0.29924289485285693,7.144164424064021
683,K Empty Slots,False,52002,143322,False,3,False,0,0.0
684,Redundant Connection,False,136345,228874,False,2,False,0.9398321989477452,22.43767813973959
685,Redundant Connection II,False,43963,132337,False,3,False,0.3793904989412799,9.057618917558449
686,Repeated String Match,False,108446,328922,False,2,False,0.8878871707241094,21.19753567010876
687,Longest Univalue Path,False,117900,310840,False,2,False,0.2567423889169515,6.1295017278575905
688,Knight Probability in Chessboard,False,63254,124897,False,2,False,1.2863401466146305,30.710254681931016
689,Maximum Sum of 3 Non-Overlapping Subarrays,False,55339,116232,False,3,False,1.1522837054606276,27.509773486947296
690,Employee Importance,False,125316,209637,False,1,False,1.619490544496217,38.66393131501777
691,Stickers to Spell Word,False,22528,49188,False,3,False,0.7250778506693996,17.310604443845744
692,Top K Frequent Words,False,290568,543054,False,2,False,2.818855819921612,67.29773642629742
693,Binary Number with Alternating Bits,False,77804,129239,False,1,False,0,0.0
694,Number of Distinct Islands,False,94938,162260,False,2,False,1.869542288934154,44.63369971224928
695,Max Area of Island,False,286060,429182,False,2,False,2.2359094717908894,53.380398260252115
696,Count Binary Substrings,False,82645,134428,False,1,False,3.0877998968234075,73.7185428658599
697,Degree of an Array,False,114206,208603,False,1,False,2.0651552160256648,49.30378858871658
698,Partition to K Equal Sum Subsets,False,132409,294224,False,2,False,1.723969726019379,41.158281104208676
699,Falling Squares,False,16731,38520,False,3,False,0.352440639799944,8.414214418328012
711,Number of Distinct Islands II,False,7264,14489,False,3,False,0,0.0
712,Minimum ASCII Delete Sum for Two Strings,False,48578,81075,False,2,False,0.34533138710456124,8.244487179814934
713,Subarray Product Less Than K,False,107283,263097,False,2,False,1.0298818805471537,24.587536140535644
714,Best Time to Buy and Sell Stock with Transaction Fee,False,114374,195371,False,2,False,1.009836575997107,24.10897189022524
715,Range Module,False,31713,76242,False,3,False,2.029364284829325,48.44931116667873
716,Max Stack,False,79463,182349,False,1,False,2.3560060861233065,56.24760070456104
717,1-bit and 2-bit Characters,False,90639,195605,False,1,False,0.5785752563631388,13.812982143438163
718,Maximum Length of Repeated Subarray,False,99076,194744,False,2,False,2.2731230602637296,54.26884039014846
719,Find K-th Smallest Pair Distance,False,45349,138006,False,3,False,0.419202697889528,10.008100617415314
720,Longest Word in Dictionary,False,88751,178634,False,1,False,1.7305864514560065,41.31624968184658
721,Accounts Merge,False,152932,288489,False,2,False,2.8483243491141916,68.00127198723577
722,Remove Comments,False,44925,122360,False,2,False,1.363304842895192,32.5477200137206
723,Candy Crush,False,37649,51242,False,2,False,1.8047365524578072,43.08651899393267
724,Find Pivot Index,False,207963,440707,False,1,False,2.271702126762972,54.234916835939885
725,Split Linked List in Parts,False,62923,117621,False,2,False,0.48461916380817505,11.569861971160396
726,Number of Atoms,False,34831,68182,False,3,False,2.484555957166486,59.31661731688958
727,Minimum Window Subsequence,False,61090,143175,False,3,False,1.6583798792603703,39.59238043336424
728,Self Dividing Numbers,False,157378,206907,False,1,False,0.6250874769290241,14.923421044968007
729,My Calendar I,False,114884,212399,False,2,False,0.7309966723717034,17.451911175485165
730,Count Different Palindromic Subsequences,False,20684,47585,False,3,False,1.2807332637745,30.57639521991755
731,My Calendar II,False,57469,111592,False,2,False,0.5001923674646219,11.941658693638297
732,My Calendar III,False,30025,47303,False,3,False,0.6103748942760823,14.572170902080128
733,Flood Fill,False,240188,428081,False,1,False,1.872676263310947,44.708520630753036
734,Sentence Similarity,False,42966,101068,False,1,False,0.21765740527742986,5.196381662400741
735,Asteroid Collision,False,120574,277105,False,2,False,1.8793505547474738,44.8678635466813
736,Parse Lisp Expression,False,15604,31214,False,3,False,0.7566953924986649,18.065445816517474
737,Sentence Similarity II,False,50831,108481,False,2,False,0.39507540425902854,9.432082420262404
738,Monotone Increasing Digits,False,30228,65809,False,2,False,0.6448652051704784,15.395597143120252
739,Daily Temperatures,False,256193,392474,False,2,False,3.022091168425765,72.14980399906158
740,Delete and Earn,False,58440,114102,False,2,False,3.202776126021732,76.46350055869202
741,Cherry Pickup,False,39690,111843,False,3,False,1.7418986932477618,41.58631963757537
742,To Lower Case,False,292464,362707,False,1,False,0.10291851200227456,2.4570901587681795
743,Closest Leaf in a Binary Tree,False,30263,67675,False,2,False,0.6648111371877203,15.871788960447935
744,Network Delay Time,False,155389,337291,False,2,False,1.0571996779790713,25.23972484714757
745,Find Smallest Letter Greater Than Target,False,110979,242934,False,1,False,0.16886551928413873,4.031517727142864
746,Prefix and Suffix Search,False,40123,113985,False,3,False,0.05914995982464103,1.4121539589830705
747,Min Cost Climbing Stairs,False,269339,503540,False,1,False,0.689791586072758,16.46817549891325
748,Largest Number At Least Twice of Others,False,120229,275610,False,1,False,0.15303449836473443,3.653565841252192
749,Shortest Completing Word,False,41203,71141,False,1,False,0,0.0
750,Contain Virus,False,6805,13904,False,3,False,2.0476928433652555,48.886889595737685
751,Number Of Corner Rectangles,False,33044,49122,False,2,False,0,0.0
752,IP to CIDR,False,11886,20406,False,2,False,1.8599987611767068,44.40585626915484
753,Open the Lock,False,119853,218954,False,2,False,0.410723096943149,9.805657503632553
754,Cracking the Safe,False,37891,71594,False,3,False,1.3368460857059095,31.91604014740475
755,Reach a Number,False,31908,78520,False,2,False,1.8423263587686378,43.983942998219696
756,Pour Water,False,25259,56749,False,2,False,1.4387525715844656,34.348969060731
757,Pyramid Transition Matrix,False,24621,44057,False,2,False,0.6971713308596708,16.644360501371736
758,Convert Binary Search Tree to Sorted Doubly Linked List,False,127270,204906,False,2,False,2.37261048511719,56.64401632082286
759,Set Intersection Size At Least Two,False,13146,30770,False,3,False,0.36396537720141164,8.689357522329631
760,Bold Words in String,False,13936,28841,False,2,False,0.9703227474551879,23.165613524886098
761,Employee Free Time,False,69826,101074,False,3,False,3.506409876701202,83.71249285512076
762,Find Anagram Mappings,False,71259,86790,False,1,False,0,0.0
763,Special Binary String,False,11574,19589,False,3,False,1.7469089030627032,41.70593404892038
764,N-ary Tree Level Order Traversal,False,109542,162732,False,2,False,0.2172864623455279,5.187525721815234
765,Serialize and Deserialize N-ary Tree,False,49853,79955,False,3,False,1.9379172112975518,46.26609164618951
766,Flatten a Multilevel Doubly Linked List,False,165799,289933,False,2,False,1.4597020488312369,34.849119649511785
767,Prime Number of Set Bits in Binary Representation,False,57087,87904,False,1,False,0.09920021257077417,2.36831898667534
768,Partition Labels,False,266036,340170,False,2,False,2.173062606233227,51.879983885161394
769,Largest Plus Sign,False,26525,56464,False,2,False,0.6951942641816702,16.597159750182907
770,Couples Holding Hands,False,35262,63133,False,3,False,0.34796661604694806,8.307400983896136
771,Encode N-ary Tree to Binary Tree,False,12186,16199,False,3,False,0.40732557376108414,9.724544586117249
772,Construct Quad Tree,False,29635,46833,False,2,False,1.6695474481603387,39.85899644935242
773,Logical OR of Two Binary Grids Represented as Quad-Trees,False,9821,21373,False,2,False,0,0.0
774,Maximum Depth of N-ary Tree,False,168413,241047,False,1,False,0.2600018726293749,6.207319072829345
775,N-ary Tree Preorder Traversal,False,172346,230926,False,1,False,0.23432976149071422,5.594419698300766
776,N-ary Tree Postorder Traversal,False,138519,186357,False,1,False,0.07023385512562261,1.6767723404095023
777,Toeplitz Matrix,False,131266,199069,False,1,False,0.617361918512829,14.738980042216216
778,Reorganize String,False,149166,294544,False,2,False,2.930413372154917,69.96107617340397
779,Max Chunks To Make Sorted II,False,27878,55492,False,3,False,0.3245699581359707,7.74882608048267
780,Max Chunks To Make Sorted,False,51228,91138,False,2,False,0.9475457547652559,22.62183259086395
781,Basic Calculator IV,False,6664,12273,False,3,False,2.805401821208804,66.97653388274928
782,Jewels and Stones,False,641541,735970,False,1,False,0.9187282004363038,21.933838489862268
783,Search in a Binary Search Tree,False,292822,397646,False,1,False,0.47534893035989967,11.348543192525726
784,Insert into a Binary Search Tree,False,187002,249038,False,2,False,0.15264035592569886,3.6441560325669884
785,Basic Calculator III,False,59851,133178,False,3,False,2.2973572991610416,54.84741181273672
786,Search in a Sorted Array of Unknown Size,False,48415,69780,False,2,False,0.9500524747381583,22.68167835482204
787,Sliding Puzzle,False,55700,90411,False,3,False,1.7216499030410284,41.10289734380157
788,Minimize Max Distance to Gas Station,False,19856,40573,False,3,False,0.15535044001916237,3.7088569384189523
789,Kth Largest Element in a Stream,False,139140,271069,False,1,False,1.540788680089007,36.78499260176286
790,Global and Local Inversions,False,49374,107224,False,2,False,1.199822190599623,28.644713564541803
791,Split BST,False,22233,39084,False,2,False,0.2972515234679316,7.096622160411352
792,Binary Search,False,280743,513347,False,1,True,1.1905242037329848,28.42273219712884
793,Swap Adjacent in LR String,False,39708,111112,False,2,False,0.6534652659687645,15.600916131329193
794,Swim in Rising Water,False,44951,79064,False,3,False,1.053342890277015,25.147647387778825
795,K-th Symbol in Grammar,False,57250,146569,False,2,False,0.8803587226480918,21.017800505671374
796,Reaching Points,False,32962,108119,False,3,False,2.4680061433505203,58.92150487438015
797,Rabbits in Forest,False,27835,49516,False,2,False,0.5945320530416506,14.193936816426145
798,Transform to Chessboard,False,6863,14570,False,3,False,1.3210229707666667,31.538277009929427
799,Minimum Distance Between BST Nodes,False,93920,172063,False,1,False,0.9535621266713867,22.76546824896321
800,Letter Case Permutation,False,146038,211071,False,2,False,0.286350855215611,6.8363781657626355
801,Is Graph Bipartite?,False,206814,421586,False,2,False,1.6830725104561066,40.18189557427295
802,K-th Smallest Prime Fraction,False,20011,44766,False,3,False,0.2876820724517809,6.868159822012227
803,Cheapest Flights Within K Stops,False,158155,408803,False,2,False,1.5085529526441437,36.01539258399583
804,Rotated Digits,False,69018,120089,False,1,False,1.1123400649674984,26.556153734274684
805,Escape The Ghosts,False,17853,30347,False,2,False,0,0.0
806,Domino and Tromino Tiling,False,20355,50022,False,2,False,0.9725715677727447,23.219302158384654
807,Custom Sort String,False,94668,143478,False,2,False,0.9400342676340675,22.442502354265223
808,Number of Matching Subsequences,False,63370,130082,False,2,False,1.2074242879063062,28.826207040446672
809,Preimage Size of Factorial Zeroes Function,False,9910,24356,False,3,False,0,0.0
810,Valid Tic-Tac-Toe State,False,35517,103344,False,2,False,1.960574217259866,46.80700800121729
811,Number of Subarrays with Bounded Maximum,False,41600,80419,False,2,False,0.13165619674218706,3.1431774426443875
812,Rotate String,False,103816,212154,False,1,False,1.5425196172221345,36.826317223665285
813,All Paths From Source to Target,False,145893,185145,False,2,False,1.343240042276893,32.068690311699854
814,Smallest Rotation with Highest Score,False,7372,16027,False,3,False,0,0.0
815,Champagne Tower,False,34788,78745,False,2,False,0.4325130203302369,10.32587301465299
816,Design HashSet,False,127829,199922,False,1,False,0.18424648520353903,4.398724940477546
817,Design HashMap,False,192684,301335,False,1,False,2.947071206201544,70.35876750517775
818,Similar RGB Color,False,11538,18369,False,1,False,0,0.0
819,Minimum Swaps To Make Sequences Increasing,False,44138,113958,False,2,False,1.38007672450902,32.948134132187946
820,Find Eventual Safe States,False,55271,109533,False,2,False,0.24296115775193514,5.800486793493569
821,Bricks Falling When Hit,False,18729,58190,False,3,False,0.24991141156531438,5.966418071682062
822,Unique Morse Code Words,False,188627,238170,False,1,False,0.5643439291313685,13.473221556085138
823,Split Array With Same Average,False,20445,75979,False,3,False,0.7343230947441319,17.531326622873483
824,Number of Lines To Write String,False,44730,68132,False,1,False,0,0.0
825,Max Increase to Keep City Skyline,False,104080,122963,False,2,False,0.4840285693358154,11.555762040665622
826,Soup Servings,False,12516,30182,False,2,False,0,0.0
827,Expressive Words,False,68785,149035,False,2,False,0.4741419739043838,11.319728154577605
828,Chalkboard XOR Game,False,5320,10440,False,3,False,0,0.0
829,Subdomain Visit Count,False,128493,178032,False,1,False,3.1470802785029495,75.13381053344536
830,Largest Triangle Area,False,26907,45452,False,1,False,0.20067069546215116,4.7908387070571035
831,Largest Sum of Averages,False,33465,64967,False,2,False,0.7201237682581474,17.192330025555034
832,Binary Tree Pruning,False,91481,127720,False,2,False,0.5996375581585135,14.31582632040486
833,Bus Routes,False,51797,118235,False,3,False,1.9189724933235048,45.81380294526425
834,Ambiguous Coordinates,False,23790,42769,False,2,False,0.14897379164772453,3.5566199923675095
835,Linked List Components,False,58487,101185,False,2,False,0.33141882056106853,7.912336727265952
836,Race Car,False,26061,63843,False,3,False,0.794290897212364,18.96300586522777
837,Most Common Word,False,237195,522272,False,1,False,0.6218816171967326,14.846883925985658
838,Design Linked List,False,121113,460491,False,2,False,0.7166316257930146,17.10895815476949
